tank_id,date,ratio,is_change_point
shibushi_02,2021-08-28,11.206802626194445,False
shibushi_02,2021-09-09,11.199952145651787,False
shibushi_02,2021-09-21,11.782278375903038,False
shibushi_02,2021-10-03,12.233781144884043,False
shibushi_02,2021-10-15,11.209305161272624,False
shibushi_02,2021-10-27,11.550607362534544,False
shibushi_02,2021-11-08,11.126970442543346,False
shibushi_02,2021-11-20,12.075629211600006,False
shibushi_02,2021-12-02,12.047692567015151,False
shibushi_02,2021-12-14,12.827934003394091,False
shibushi_02,2021-12-26,13.476875704292594,False
shibushi_02,2022-01-07,12.839666658146754,False
shibushi_02,2022-01-19,10.75494104541106,False
shibushi_02,2022-01-31,10.559202876480036,False
shibushi_02,2022-02-12,11.953932720253903,False
shibushi_02,2022-02-24,12.979063766109448,False
shibushi_02,2022-03-08,12.11918853838182,False
shibushi_02,2022-03-20,10.484767551055683,False
shibushi_02,2022-04-01,11.874585906256812,False
shibushi_02,2022-04-25,10.676535608526208,False
shibushi_02,2022-05-07,10.398221322575429,False
shibushi_02,2022-05-19,12.731218515353081,False
shibushi_02,2022-05-31,11.228875330961566,False
shibushi_02,2022-06-12,10.188105872126641,False
shibushi_02,2022-06-24,9.827570227541116,False
shibushi_02,2022-07-06,9.72429170265825,False
shibushi_02,2022-07-18,9.310167355028014,False
shibushi_02,2022-07-30,10.416943319555966,False
shibushi_02,2022-08-11,9.324152656710837,False
shibushi_02,2022-08-23,9.796549601133176,False
shibushi_02,2022-09-04,10.036420683724728,False
shibushi_02,2022-09-16,10.618006201366752,False
shibushi_02,2022-09-28,12.258111758056657,False
shibushi_02,2022-10-10,10.309463507740256,False
shibushi_02,2022-10-22,11.22958274700882,False
shibushi_02,2022-11-03,10.657083037030377,False
shibushi_02,2022-11-15,13.583193306863677,False
shibushi_02,2022-11-27,11.950226046278457,False
shibushi_02,2022-12-09,11.100665388847895,False
shibushi_02,2022-12-21,11.287550865084027,False
shibushi_02,2023-01-02,10.990567263877855,False
shibushi_02,2023-01-14,9.96924861923794,False
shibushi_02,2023-01-26,10.392755158366535,False
shibushi_02,2023-02-07,11.145484377462633,False
shibushi_02,2023-02-19,11.232925301780172,False
shibushi_02,2023-03-03,10.652723980358685,False
shibushi_02,2023-03-15,10.364418369505461,False
shibushi_02,2023-03-27,12.446157314012543,False
shibushi_02,2023-04-08,12.129401725765247,False
shibushi_02,2023-04-20,12.116400355338072,False
shibushi_02,2023-05-02,11.002855970400569,False
shibushi_02,2023-05-14,11.682539134788335,False
shibushi_02,2023-05-26,10.60640198341815,False
shibushi_02,2023-06-07,11.878686729454342,False
shibushi_02,2023-06-19,10.250864557739853,False
shibushi_02,2023-07-01,11.003210153289821,False
shibushi_02,2023-07-13,10.637458841452434,False
shibushi_02,2023-07-25,11.947656593232626,False
shibushi_02,2023-08-06,10.291239297627246,False
shibushi_02,2023-08-18,11.150164770729416,False
shibushi_02,2023-08-30,11.142230321696815,False
shibushi_02,2023-09-11,11.068515066928448,False
shibushi_02,2023-09-23,10.447222428957435,False
shibushi_02,2023-10-05,10.923853863472404,False
shibushi_02,2023-10-17,11.396531994906871,False
shibushi_02,2023-10-29,11.86443387970684,False
shibushi_02,2023-11-10,10.899250184372864,False
shibushi_02,2023-11-22,10.164953151338205,False
shibushi_02,2023-12-04,10.415260653496226,False
shibushi_02,2023-12-16,10.634173813897327,False
shibushi_02,2023-12-28,10.970746235427661,False
shibushi_02,2024-01-09,10.833366426769773,False
shibushi_02,2024-01-21,10.037571360930862,False
shibushi_02,2024-02-02,10.394028687771478,False
shibushi_02,2024-02-14,9.600627843702156,False
shibushi_02,2024-02-26,10.941333743043366,False
shibushi_02,2024-03-09,10.55498673900289,False
shibushi_02,2024-03-21,10.868732780940777,False
shibushi_02,2024-04-02,9.849767957452142,False
shibushi_02,2024-04-14,12.176419664588268,False
shibushi_02,2024-04-26,11.07761505070598,False
shibushi_02,2024-05-08,12.525533248765665,False
shibushi_02,2024-05-20,11.263457202660632,False
shibushi_02,2024-06-01,11.78358173313059,False
shibushi_02,2024-06-13,12.622376723568076,False
shibushi_02,2024-06-25,10.381606452592354,False
shibushi_02,2024-07-07,11.171323767112805,False
shibushi_02,2024-07-19,11.589270390517495,False
shibushi_02,2024-07-31,10.857038990797605,False
shibushi_02,2024-08-12,10.41999921523653,False
shibushi_02,2024-08-24,11.06461237598833,False
shibushi_02,2024-09-05,12.301726350077612,False
shibushi_02,2024-09-17,11.507760970114084,False
shibushi_02,2024-09-29,11.676678238958944,False
shibushi_02,2024-10-11,13.866583155671716,False
shibushi_02,2024-10-23,10.774822937319342,False
shibushi_02,2024-11-04,12.469066375611686,False
shibushi_02,2024-11-16,11.2517963566877,False
shibushi_02,2024-11-28,12.339863416278172,False
shibushi_02,2024-12-10,11.478216083991436,False
shibushi_02,2024-12-22,12.327214831229643,False
shibushi_02,2025-01-03,12.69304495229533,False
shibushi_02,2025-01-15,11.52663635724026,False
shibushi_02,2025-01-27,11.611803909046314,False
shibushi_02,2025-02-08,11.933919989752498,False
shibushi_02,2025-02-20,10.393660234489653,False
shibushi_02,2025-03-04,11.048981215886968,False
shibushi_02,2025-03-16,11.29706043322088,False
shibushi_02,2025-03-28,11.330343859539544,False
shibushi_02,2025-04-09,11.4970882282184,False
shibushi_02,2025-04-21,11.393247132873555,False
shibushi_02,2025-05-03,11.354236805879825,False
shibushi_02,2025-05-15,11.646154442437933,False
shibushi_02,2025-05-27,12.031442480696338,False
shibushi_02,2025-06-08,11.439167656492016,False
shibushi_02,2025-06-20,11.32338661097211,False
shibushi_02,2025-07-02,12.534038260800518,False
shibushi_02,2025-07-14,12.79690006331471,False
shibushi_02,2025-07-26,12.382738039881012,False
shibushi_02,2025-08-07,13.082450322088626,False
shibushi_02,2025-08-19,12.587969281521167,False
shibushi_02,2025-08-31,12.046920310852592,False
shibushi_02,2025-09-12,12.943673571665581,False
shibushi_02,2025-09-24,11.289451691942851,False
shibushi_02,2025-10-06,11.5484482821914,False
shibushi_02,2025-10-18,11.576825662249489,False
shibushi_02,2025-10-30,11.400756654738636,False
shibushi_02,2025-11-11,10.831127686327243,False
shibushi_02,2025-11-23,18.605316850415623,True
shibushi_02,2025-12-05,17.237510312557884,False
shibushi_02,2025-12-17,14.123567714309456,False
shibushi_02,2025-12-29,16.726497083226207,False
shibushi_03,2017-02-26,15.002037755953145,False
shibushi_03,2017-03-10,14.120807471663966,False
shibushi_03,2017-03-22,9.92447077804636,True
shibushi_03,2017-04-03,11.181772665699167,False
shibushi_03,2017-04-15,13.701572366747257,False
shibushi_03,2017-04-27,10.92880595802491,False
shibushi_03,2017-05-09,10.44805111274226,False
shibushi_03,2017-05-21,8.108195508751175,False
shibushi_03,2017-06-02,10.510304027725828,False
shibushi_03,2017-06-14,9.434803618097673,False
shibushi_03,2017-06-26,10.609748017849737,False
shibushi_03,2017-07-08,9.923884754497232,False
shibushi_03,2017-07-20,9.244375902510614,False
shibushi_03,2017-08-01,8.924219095937058,False
shibushi_03,2017-08-13,10.82248585026356,False
shibushi_03,2017-08-25,9.12707405729768,False
shibushi_03,2017-09-06,10.711966358978566,False
shibushi_03,2017-09-18,10.371188458835471,False
shibushi_03,2017-09-30,10.737153488889009,False
shibushi_03,2017-10-12,10.024647962967437,False
shibushi_03,2017-10-24,10.676117580705222,False
shibushi_03,2017-11-05,10.077235358421355,False
shibushi_03,2017-11-17,9.923017871558358,False
shibushi_03,2017-11-29,9.15603933672444,False
shibushi_03,2017-12-11,9.540915632364886,False
shibushi_03,2017-12-23,9.71711952572184,False
shibushi_03,2018-01-04,9.096183679745117,False
shibushi_03,2018-01-16,10.679553012507935,False
shibushi_03,2018-01-28,8.536553178807335,False
shibushi_03,2018-02-09,10.327908452820845,False
shibushi_03,2018-02-21,10.79585980668642,False
shibushi_03,2018-03-05,9.677955321906209,False
shibushi_03,2018-03-17,9.107847135750792,False
shibushi_03,2018-03-29,10.118757330640616,False
shibushi_03,2018-04-10,8.039847717107692,False
shibushi_03,2018-04-22,9.149486223153446,False
